dia_semana;dia;mes;periodo;hora;genero;comuna;modalidad;label_modalidad;arma_medio;label_arma;movil_agresor;label_agresor;movil_victima;label_victima;edad;conducta;lat;lon
miercoles;4;10;2021;0;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;71;hurto a personas;2.92796;-75.286621
miercoles;4;10;2021;7;femenino;suroriental;atraco;4;arma blanca;1;conductor motocicleta;4;conductor motocicleta;4;30;hurto a personas;2.9231;-75.266481
miercoles;4;10;2021;8;masculino;entre rios;atraco;4;arma blanca;1;a pie;1;bicicleta;2;19;hurto a personas;2.935378;-75.294883
miercoles;4;10;2021;15;masculino;noroccidental;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor vehiculo;6;34;hurto a personas;2.95476;-75.297625
miercoles;4;10;2021;17;femenino;noroccidental;atraco;4;arma blanca;1;a pie;1;a pie;1;27;hurto a personas;2.95476;-75.297625
miercoles;4;10;2021;18;masculino;sur;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor vehiculo;6;35;hurto a personas;2.908991;-75.274467
miercoles;4;10;2021;19;masculino;central;rompimiento vidrio;29;contundente;4;pasajero motocicleta;12;conductor vehiculo;6;58;hurto a personas;2.92796;-75.286621
miercoles;4;10;2021;20;femenino;sur;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;32;hurto a personas;2.908991;-75.274467
miercoles;4;10;2021;20;masculino;oriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;19;hurto a personas;2.940498;-75.26865
jueves;5;10;2021;2;femenino;nororiental;atraco;4;arma blanca;1;pasajero motocicleta;12;a pie;1;23;hurto a personas;2.96045;-75.284146
jueves;5;10;2021;5;masculino;nororiental;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;37;hurto a personas;2.96045;-75.284146
jueves;5;10;2021;7;femenino;nororiental;rompimiento vidrio;29;contundente;4;a pie;1;a pie;1;35;hurto a personas;2.96045;-75.284146
jueves;5;10;2021;8;femenino;oriental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;23;hurto a personas;2.940498;-75.26865
jueves;5;10;2021;8;femenino;entre rios;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor vehiculo;6;39;hurto a personas;2.935378;-75.294883
jueves;5;10;2021;10;femenino;noroccidental;no reporta;20;sin empleo de arma;15;a pie;1;a pie;1;37;hurto a personas;2.95476;-75.297625
jueves;5;10;2021;11;masculino;sur;atraco;4;arma de fuego;2;a pie;1;conductor motocicleta;4;28;hurto a personas;2.908991;-75.274467
jueves;5;10;2021;11;femenino;central;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;63;hurto a personas;2.92796;-75.286621
jueves;5;10;2021;12;masculino;nororiental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;36;hurto a personas;2.96045;-75.284146
jueves;5;10;2021;19;masculino;sur;atraco;4;sin empleo de arma;15;a pie;1;a pie;1;4;hurto a personas;2.908991;-75.274467
jueves;5;10;2021;20;femenino;nororiental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;22;hurto a personas;2.96045;-75.284146
jueves;5;10;2021;21;masculino;la floresta;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;55;hurto a personas;2.927763;-75.264617
viernes;6;10;2021;2;masculino;noroccidental;cosquilleo;9;sin empleo de arma;15;pasajero bus;10;pasajero bus;9;40;hurto a personas;2.95476;-75.297625
viernes;6;10;2021;5;masculino;sur;atraco;4;arma blanca;1;pasajero motocicleta;12;a pie;1;53;hurto a personas;2.908991;-75.274467
viernes;6;10;2021;7;masculino;nororiental;atraco;4;sin empleo de arma;15;a pie;1;a pie;1;28;hurto a personas;2.96045;-75.284146
viernes;6;10;2021;11;masculino;central;escopolaminado;12;escopolamina;6;a pie;1;a pie;1;22;hurto a personas;2.92796;-75.286621
sabado;7;10;2021;0;femenino;noroccidental;atraco;4;arma de fuego;2;a pie;1;a pie;1;19;hurto a personas;2.95476;-75.297625
sabado;7;10;2021;9;femenino;la floresta;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;33;hurto a personas;2.927763;-75.264617
sabado;7;10;2021;10;masculino;noroccidental;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;34;hurto a personas;2.95476;-75.297625
sabado;7;10;2021;11;femenino;central;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;21;hurto a personas;2.92796;-75.286621
sabado;7;10;2021;11;masculino;las palmas;atraco;4;arma blanca;1;a pie;1;conductor vehiculo;6;37;hurto a personas;2.947179;-75.257497
sabado;7;10;2021;19;femenino;noroccidental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;37;hurto a personas;2.95476;-75.297625
domingo;1;10;2021;1;masculino;sur;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;23;hurto a personas;2.908991;-75.274467
domingo;1;10;2021;2;femenino;la floresta;factor de oportunidad;13;sin empleo de arma;15;conductor taxi;5;pasajero de taxi;10;22;hurto a personas;2.927763;-75.264617
domingo;1;10;2021;2;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;25;hurto a personas;2.92796;-75.286621
domingo;1;10;2021;3;femenino;oriental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;conductor motocicleta;4;36;hurto a personas;2.940498;-75.26865
domingo;1;10;2021;3;femenino;central;cosquilleo;9;sin empleo de arma;15;a pie;1;a pie;1;22;hurto a personas;2.92796;-75.286621
domingo;1;10;2021;4;femenino;central;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;23;hurto a personas;2.92796;-75.286621
domingo;1;10;2021;22;femenino;central;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;31;hurto a personas;2.92796;-75.286621
lunes;2;11;2021;15;masculino;sur;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;30;hurto a personas;2.908991;-75.274467
lunes;2;11;2021;18;femenino;noroccidental;atraco;4;arma blanca;1;bicicleta;2;a pie;1;39;hurto a personas;2.95476;-75.297625
martes;3;11;2021;2;masculino;las palmas;factor de oportunidad;13;sin empleo de arma;15;a pie;1;conductor vehiculo;6;41;hurto a personas;2.947179;-75.257497
martes;3;11;2021;2;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;34;hurto a personas;2.95476;-75.297625
martes;3;11;2021;5;masculino;nororiental;atraco;4;arma de fuego;2;a pie;1;a pie;1;57;hurto a personas;2.96045;-75.284146
martes;3;11;2021;6;masculino;norte;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;26;hurto a personas;2.920993;-75.268685
martes;3;11;2021;7;masculino;oriental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;56;hurto a personas;2.940498;-75.26865
martes;3;11;2021;8;masculino;central;atraco;4;arma de fuego;2;a pie;1;a pie;1;31;hurto a personas;2.92796;-75.286621
martes;3;11;2021;9;femenino;sur;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;pasajero motocicleta;11;0;hurto a personas;2.908991;-75.274467
martes;3;11;2021;18;femenino;entre rios;atraco;4;arma blanca;1;pasajero motocicleta;12;a pie;1;42;hurto a personas;2.935378;-75.294883
martes;3;11;2021;20;masculino;entre rios;atraco;4;arma blanca;1;conductor motocicleta;4;a pie;1;47;hurto a personas;2.935378;-75.294883
martes;3;11;2021;20;femenino;las palmas;atraco;4;arma de fuego;2;a pie;1;a pie;1;25;hurto a personas;2.947179;-75.257497
martes;3;11;2021;21;femenino;las palmas;atraco;4;arma de fuego;2;pasajero motocicleta;12;pasajero motocicleta;11;25;hurto a personas;2.947179;-75.257497
martes;3;11;2021;21;masculino;las palmas;atraco;4;arma blanca;1;a pie;1;a pie;1;33;hurto a personas;2.947179;-75.257497
miercoles;4;11;2021;7;femenino;entre rios;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;35;hurto a personas;2.935378;-75.294883
miercoles;4;11;2021;7;masculino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;19;hurto a personas;2.908991;-75.274467
miercoles;4;11;2021;10;masculino;oriental;atraco;4;arma blanca;1;a pie;1;a pie;1;31;hurto a personas;2.940498;-75.26865
miercoles;4;11;2021;11;masculino;central;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor vehiculo;6;29;hurto a personas;2.92796;-75.286621
miercoles;4;11;2021;11;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;27;hurto a personas;2.92796;-75.286621
miercoles;4;11;2021;19;masculino;noroccidental;atraco;4;arma de fuego;2;conductor motocicleta;4;conductor motocicleta;4;20;hurto a personas;2.95476;-75.297625
miercoles;4;11;2021;20;femenino;nororiental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;34;hurto a personas;2.96045;-75.284146
miercoles;4;11;2021;21;masculino;nororiental;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;49;hurto a personas;2.96045;-75.284146
miercoles;4;11;2021;21;femenino;oriental;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;23;hurto a personas;2.940498;-75.26865
miercoles;4;11;2021;22;femenino;nororiental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;21;hurto a personas;2.96045;-75.284146
miercoles;4;11;2021;22;femenino;nororiental;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;21;hurto a personas;2.96045;-75.284146
jueves;5;11;2021;7;femenino;las palmas;atraco;4;arma blanca;1;a pie;1;a pie;1;37;hurto a personas;2.947179;-75.257497
jueves;5;11;2021;11;masculino;central;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;61;hurto a personas;2.92796;-75.286621
jueves;5;11;2021;12;masculino;nororiental;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor vehiculo;6;45;hurto a personas;2.96045;-75.284146
jueves;5;11;2021;12;masculino;oriental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;conductor motocicleta;4;31;hurto a personas;2.940498;-75.26865
jueves;5;11;2021;13;masculino;central;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;conductor vehiculo;6;60;hurto a personas;2.92796;-75.286621
jueves;5;11;2021;14;femenino;central;cosquilleo;9;sin empleo de arma;15;a pie;1;a pie;1;36;hurto a personas;2.92796;-75.286621
jueves;5;11;2021;17;masculino;oriental;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;37;hurto a personas;2.940498;-75.26865
jueves;5;11;2021;18;masculino;central;cosquilleo;9;sin empleo de arma;15;a pie;1;a pie;1;45;hurto a personas;2.92796;-75.286621
jueves;5;11;2021;20;femenino;noroccidental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;34;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;7;femenino;las palmas;atraco;4;arma de fuego;2;conductor motocicleta;4;a pie;1;26;hurto a personas;2.947179;-75.257497
viernes;6;11;2021;8;femenino;oriental;raponazo;25;sin empleo de arma;15;a pie;1;pasajero vehiculo;12;42;hurto a personas;2.940498;-75.26865
viernes;6;11;2021;9;femenino;las palmas;raponazo;25;sin empleo de arma;15;a pie;1;pasajero vehiculo;12;70;hurto a personas;2.947179;-75.257497
viernes;6;11;2021;10;femenino;sur;violacion cerraduras;42;contundente;4;pasajero motocicleta;12;a pie;1;40;hurto a personas;2.908991;-75.274467
viernes;6;11;2021;10;femenino;sur;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;54;hurto a personas;2.908991;-75.274467
viernes;6;11;2021;11;masculino;central;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;65;hurto a personas;2.92796;-75.286621
viernes;6;11;2021;12;femenino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;32;hurto a personas;2.908991;-75.274467
viernes;6;11;2021;14;masculino;sur;bataleo;6;sin empleo de arma;15;conductor motocicleta;4;conductor vehiculo;6;54;hurto a personas;2.908991;-75.274467
viernes;6;11;2021;15;femenino;nororiental;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;35;hurto a personas;2.96045;-75.284146
viernes;6;11;2021;16;masculino;oriental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;51;hurto a personas;2.940498;-75.26865
viernes;6;11;2021;16;masculino;corregimiento fortalecillas;atraco;4;arma blanca;1;pasajero motocicleta;12;conductor motocicleta;4;25;hurto a personas;3.037168;-75.250825
viernes;6;11;2021;19;femenino;sur;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;conductor motocicleta;4;26;hurto a personas;2.908991;-75.274467
viernes;6;11;2021;19;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;conductor vehiculo;6;57;hurto a personas;2.92796;-75.286621
viernes;6;11;2021;23;masculino;oriental;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;22;hurto a personas;2.940498;-75.26865
sabado;7;11;2021;3;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;20;hurto a personas;2.92796;-75.286621
sabado;7;11;2021;6;femenino;noroccidental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;47;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;6;masculino;la floresta;cosquilleo;9;sin empleo de arma;15;conductor motocicleta;4;conductor vehiculo;6;39;hurto a personas;2.927763;-75.264617
sabado;7;11;2021;6;masculino;noroccidental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;24;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;7;femenino;oriental;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;37;hurto a personas;2.940498;-75.26865
sabado;7;11;2021;10;femenino;central;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;23;hurto a personas;2.92796;-75.286621
sabado;7;11;2021;11;masculino;central;escopolaminado;12;escopolamina;6;a pie;1;a pie;1;40;hurto a personas;2.92796;-75.286621
sabado;7;11;2021;12;femenino;entre rios;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;37;hurto a personas;2.935378;-75.294883
sabado;7;11;2021;14;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;44;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;15;masculino;norte;atraco;4;arma de fuego;2;a pie;1;a pie;1;44;hurto a personas;2.920993;-75.268685
sabado;7;11;2021;16;femenino;las palmas;atraco;4;arma de fuego;2;a pie;1;a pie;1;32;hurto a personas;2.947179;-75.257497
sabado;7;11;2021;18;femenino;central;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;32;hurto a personas;2.92796;-75.286621
sabado;7;11;2021;18;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;34;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;19;femenino;suroriental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;33;hurto a personas;2.9231;-75.266481
sabado;7;11;2021;20;femenino;noroccidental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;33;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;21;femenino;central;atraco;4;arma blanca;1;conductor motocicleta;4;a pie;1;24;hurto a personas;2.92796;-75.286621
sabado;7;11;2021;21;masculino;noroccidental;halado;15;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;22;femenino;central;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;19;hurto a personas;2.92796;-75.286621
sabado;7;11;2021;23;masculino;central;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;29;hurto a personas;2.92796;-75.286621
domingo;1;11;2021;2;masculino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;19;hurto a personas;2.908991;-75.274467
domingo;1;11;2021;2;femenino;entre rios;atraco;4;arma blanca;1;pasajero motocicleta;12;a pie;1;21;hurto a personas;2.935378;-75.294883
domingo;1;11;2021;4;femenino;las palmas;atraco;4;arma blanca;1;pasajero motocicleta;12;a pie;1;23;hurto a personas;2.947179;-75.257497
domingo;1;11;2021;9;masculino;noroccidental;atraco;4;arma blanca;1;a pie;1;a pie;1;47;hurto a personas;2.95476;-75.297625
domingo;1;11;2021;10;femenino;sur;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;40;hurto a personas;2.908991;-75.274467
domingo;1;11;2021;12;masculino;la floresta;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor vehiculo;6;27;hurto a personas;2.927763;-75.264617
lunes;2;11;2021;11;masculino;sur;atraco;4;arma blanca;1;conductor motocicleta;4;conductor motocicleta;4;28;hurto a personas;2.908991;-75.274467
lunes;2;11;2021;11;femenino;central;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;51;hurto a personas;2.92796;-75.286621
lunes;2;11;2021;13;masculino;nororiental;rompimiento vidrio;29;contundente;4;a pie;1;a pie;1;41;hurto a personas;2.96045;-75.284146
lunes;2;11;2021;15;masculino;nororiental;atraco;4;arma de fuego;2;conductor motocicleta;4;a pie;1;33;hurto a personas;2.96045;-75.284146
lunes;2;11;2021;15;femenino;sur;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;39;hurto a personas;2.908991;-75.274467
lunes;2;11;2021;17;masculino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;28;hurto a personas;2.908991;-75.274467
lunes;2;11;2021;19;femenino;sur;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;28;hurto a personas;2.908991;-75.274467
lunes;2;11;2021;21;masculino;central;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;34;hurto a personas;2.92796;-75.286621
martes;3;11;2021;1;femenino;central;engano;11;sin empleo de arma;15;a pie;1;a pie;1;76;hurto a personas;2.92796;-75.286621
martes;3;11;2021;1;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;35;hurto a personas;2.92796;-75.286621
martes;3;11;2021;4;femenino;entre rios;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;28;hurto a personas;2.935378;-75.294883
martes;3;11;2021;11;masculino;norte;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;29;hurto a personas;2.920993;-75.268685
martes;3;11;2021;17;femenino;central;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;a pie;1;26;hurto a personas;2.92796;-75.286621
martes;3;11;2021;18;femenino;oriental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;73;hurto a personas;2.940498;-75.26865
miercoles;4;11;2021;8;femenino;nororiental;atraco;4;arma de fuego;2;conductor motocicleta;4;conductor vehiculo;6;37;hurto a personas;2.96045;-75.284146
miercoles;4;11;2021;11;masculino;nororiental;atraco;4;arma blanca;1;conductor motocicleta;4;conductor vehiculo;6;19;hurto a personas;2.96045;-75.284146
miercoles;4;11;2021;11;masculino;noroccidental;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;21;hurto a personas;2.95476;-75.297625
miercoles;4;11;2021;14;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;52;hurto a personas;2.92796;-75.286621
miercoles;4;11;2021;14;femenino;noroccidental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;52;hurto a personas;2.95476;-75.297625
miercoles;4;11;2021;16;masculino;central;atraco;4;arma blanca;1;conductor motocicleta;4;a pie;1;29;hurto a personas;2.92796;-75.286621
miercoles;4;11;2021;16;masculino;central;atraco;4;arma blanca;1;pasajero motocicleta;12;conductor motocicleta;4;29;hurto a personas;2.92796;-75.286621
miercoles;4;11;2021;17;masculino;oriental;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;33;hurto a personas;2.940498;-75.26865
miercoles;4;11;2021;18;femenino;sur;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;24;hurto a personas;2.908991;-75.274467
miercoles;4;11;2021;18;femenino;noroccidental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;24;hurto a personas;2.95476;-75.297625
miercoles;4;11;2021;20;masculino;sur;atraco;4;sin empleo de arma;15;conductor motocicleta;4;conductor motocicleta;4;28;hurto a personas;2.908991;-75.274467
miercoles;4;11;2021;21;femenino;noroccidental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;conductor motocicleta;4;35;hurto a personas;2.95476;-75.297625
jueves;5;11;2021;7;femenino;nororiental;atraco;4;arma de fuego;2;conductor motocicleta;4;a pie;1;69;hurto a personas;2.96045;-75.284146
jueves;5;11;2021;7;femenino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;35;hurto a personas;2.908991;-75.274467
jueves;5;11;2021;11;masculino;oriental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;77;hurto a personas;2.940498;-75.26865
jueves;5;11;2021;12;femenino;noroccidental;raponazo;25;sin empleo de arma;15;conductor motocicleta;4;a pie;1;40;hurto a personas;2.95476;-75.297625
jueves;5;11;2021;13;masculino;oriental;atraco;4;arma blanca;1;a pie;1;conductor vehiculo;6;63;hurto a personas;2.940498;-75.26865
jueves;5;11;2021;13;femenino;las palmas;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;27;hurto a personas;2.947179;-75.257497
jueves;5;11;2021;14;femenino;oriental;atraco;4;arma blanca;1;pasajero motocicleta;12;a pie;1;41;hurto a personas;2.940498;-75.26865
jueves;5;11;2021;18;femenino;central;atraco;4;arma de fuego;2;conductor motocicleta;4;a pie;1;62;hurto a personas;2.92796;-75.286621
jueves;5;11;2021;19;masculino;las palmas;atraco;4;arma blanca;1;conductor motocicleta;4;a pie;1;30;hurto a personas;2.947179;-75.257497
jueves;5;11;2021;19;masculino;sur;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;34;hurto a personas;2.908991;-75.274467
jueves;5;11;2021;19;masculino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;24;hurto a personas;2.908991;-75.274467
jueves;5;11;2021;22;masculino;noroccidental;atraco;4;sin dato;14;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;1;masculino;entre rios;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;61;hurto a personas;2.935378;-75.294883
viernes;6;11;2021;6;femenino;noroccidental;atraco;4;arma de fuego;2;a pie;1;a pie;1;25;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;6;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;7;femenino;entre rios;atraco;4;arma blanca;1;pasajero motocicleta;12;conductor motocicleta;4;29;hurto a personas;2.935378;-75.294883
viernes;6;11;2021;10;masculino;oriental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;43;hurto a personas;2.940498;-75.26865
viernes;6;11;2021;11;masculino;nororiental;atraco;4;arma de fuego;2;pasajero motocicleta;12;a pie;1;62;hurto a personas;2.96045;-75.284146
viernes;6;11;2021;13;femenino;norte;atraco;4;arma blanca;1;pasajero motocicleta;12;a pie;1;19;hurto a personas;2.920993;-75.268685
viernes;6;11;2021;13;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;22;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;13;masculino;norte;atraco;4;arma blanca;1;a pie;1;a pie;1;37;hurto a personas;2.920993;-75.268685
viernes;6;11;2021;18;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;24;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;19;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;42;hurto a personas;2.92796;-75.286621
viernes;6;11;2021;19;masculino;noroccidental;no reporta;20;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;20;femenino;entre rios;raponazo;25;sin empleo de arma;15;pasajero motocicleta;12;conductor motocicleta;4;40;hurto a personas;2.935378;-75.294883
viernes;6;11;2021;21;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;conductor motocicleta;4;46;hurto a personas;2.95476;-75.297625
viernes;6;11;2021;23;masculino;corregimiento fortalecillas;atraco;4;arma de fuego;2;conductor motocicleta;4;a pie;1;19;hurto a personas;3.037168;-75.250825
sabado;7;11;2021;4;femenino;nororiental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;33;hurto a personas;2.96045;-75.284146
sabado;7;11;2021;6;masculino;las palmas;raponazo;25;sin empleo de arma;15;a pie;1;conductor motocicleta;4;23;hurto a personas;2.947179;-75.257497
sabado;7;11;2021;6;masculino;noroccidental;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;12;femenino;sur;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;28;hurto a personas;2.908991;-75.274467
sabado;7;11;2021;13;femenino;noroccidental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;26;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;14;masculino;entre rios;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;27;hurto a personas;2.935378;-75.294883
sabado;7;11;2021;16;femenino;noroccidental;atraco;4;sin dato;14;a pie;1;a pie;1;29;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;16;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;83;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;18;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;20;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;19;femenino;entre rios;atraco;4;arma de fuego;2;a pie;1;a pie;1;45;hurto a personas;2.935378;-75.294883
sabado;7;11;2021;19;masculino;noroccidental;atraco;4;arma de fuego;2;a pie;1;a pie;1;59;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;20;masculino;suroriental;atraco;4;arma blanca;1;a pie;1;a pie;1;20;hurto a personas;2.9231;-75.266481
sabado;7;11;2021;20;femenino;noroccidental;atraco;4;sin dato;14;a pie;1;a pie;1;30;hurto a personas;2.95476;-75.297625
sabado;7;11;2021;22;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;25;hurto a personas;2.92796;-75.286621
sabado;7;11;2021;23;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;25;hurto a personas;2.92796;-75.286621
domingo;1;11;2021;2;masculino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;49;hurto a personas;2.908991;-75.274467
domingo;1;11;2021;4;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;22;hurto a personas;2.92796;-75.286621
domingo;1;11;2021;9;masculino;sur;atraco;4;arma de fuego;2;pasajero motocicleta;12;conductor motocicleta;4;30;hurto a personas;2.908991;-75.274467
domingo;1;11;2021;10;masculino;central;atraco;4;arma blanca;1;a pie;1;a pie;1;26;hurto a personas;2.92796;-75.286621
domingo;1;11;2021;13;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;conductor motocicleta;4;25;hurto a personas;2.908991;-75.274467
domingo;1;11;2021;15;femenino;las palmas;atraco;4;arma de fuego;2;conductor motocicleta;4;conductor motocicleta;4;31;hurto a personas;2.947179;-75.257497
domingo;1;11;2021;23;femenino;la floresta;atraco;4;arma blanca;1;a pie;1;conductor motocicleta;4;57;hurto a personas;2.927763;-75.264617
